ID del juego,Géneros,Categorías,Fecha de Lanzamiento
241260,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Sep, 2014'}"
323490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Dec, 2014'}"
324160,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Nov, 2015'}"
325120,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}"
327070,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats, Family Sharing","{'coming_soon': False, 'date': '7 Feb, 2023'}"
334280,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '5 Jul, 2016'}"
339230,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '18 Aug, 2015'}"
341000,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '13 Sep, 2016'}"
326480,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '24 Nov, 2014'}"
349320,"Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2015'}"
350310,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '28 May, 2015'}"
353560,"Adventure, Casual, Indie","Single-player, Family Sharing","{'coming_soon': False, 'date': '5 Mar, 2015'}"
350500,"Action, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Mar, 2015'}"
355000,Utilities,,"{'coming_soon': False, 'date': '7 Jun, 2016'}"
356050,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '11 Aug, 2015'}"
359610,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '12 Jan, 2016'}"
360170,"Action, Adventure, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Sep, 2016'}"
363130,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Jun, 2015'}"
363680,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2016'}"
364050,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Jun, 2017'}"
366040,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Aug, 2015'}"
230230,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '30 Jun, 2014'}"
373600,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2015'}"
373620,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2015'}"
375710,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '1 Jul, 2015'}"
376480,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Dec, 2016'}"
377530,"Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Apr, 2016'}"
385980,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': '23 Jul, 2015'}"
386140,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Jun, 2017'}"
386160,Action,"Single-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '17 Jul, 2015'}"
242840,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '3 Apr, 2015'}"
389810,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2015'}"
391170,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Aug, 2015'}"
224460,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '15 Nov, 2013'}"
245370,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '25 Mar, 2015'}"
275670,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Jun, 2014'}"
313010,Simulation,"Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Feb, 2015'}"
399600,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 May, 2016'}"
405590,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '11 Dec, 2015'}"
303210,"Adventure, Indie","Single-player, Captions available, Partial Controller Support, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '1 Oct, 2015'}"
407310,"Action, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2017'}"
377670,"Adventure, Casual, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Nov, 2015'}"
415200,"Racing, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Nov, 2016'}"
417290,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Mar, 2018'}"
378120,,,
425340,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",
426790,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",
430960,"Adventure, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing",
2820,"Action, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",
2870,"Action, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Family Sharing",
201310,"Action, Simulation","Single-player, Downloadable Content, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",
444140,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing",
259680,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Steam Cloud, Family Sharing",
446390,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing",
448440,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
451630,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",
452440,Casual,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",
281640,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, Remote Play on TV, Family Sharing",
458730,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",
460120,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",
467930,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",
467960,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
470590,"Casual, Indie, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",
473460,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",
485040,"Adventure, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
486690,"Adventure, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",
489460,"Action, Adventure, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",
491060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play on TV, Family Sharing",
491420,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
496810,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
500440,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
352550,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
504390,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
514310,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",
542240,"Nudity, Violent, Action, Indie, Early Access","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing",
542930,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
549100,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
337340,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Dec, 2017'}"
551730,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",
552410,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing",
552620,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing",
555260,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
555280,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",
559610,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",
570770,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
571530,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",
576770,"Adventure, Casual, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",
577000,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing",
597120,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
602930,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",
610310,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
618610,,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",
619340,"Adventure, Casual, Indie, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Commentary available, Family Sharing",
512020,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Remote Play Together, Family Sharing",
549240,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",
234270,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",
629540,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards",
639450,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing",
